,Unnamed: 0,id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,isGoal_x,cardType_x,isGoal_y,cardType_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,shirtNo,name,position,isFirstEleven,pro,shortName
1454,1454,2748594619.0,760,87,58.0,425,7.875,36.720000000000006,89,SecondHalf,Foul,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '852'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 63]",True,231135.0,,,,,,,,,,,,,,,,,,,,,Denmark,2.0,Joachim Andersen,DC,True,0.0,J. Andersen
1455,1455,2748594595.0,852,87,58.0,338,97.125,31.28,89,SecondHalf,Foul,Unsuccessful,"[{'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '760'}]",[64],False,91213.0,,,,,,,,,,,,,,,,,,,,,Spain,7.0,Álvaro Morata,Sub,,0.0,Á. Morata
1456,1456,2748594739.0,761,88,19.0,425,13.965000000000002,36.516000000000005,90,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '62.0'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.48'}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[91, 120, 128, 133, 36, 37, 216, 218]",True,19545.0,69.09,64.87200000000001,,,,,,,,,,,,,,,,,,,Denmark,1.0,Kasper Schmeichel,GK,True,0.0,K. Schmeichel
1457,1457,2748594745.0,853,88,24.0,338,35.805,4.828,90,SecondHalf,BallTouch,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[91],True,298839.0,,,,,,,,,,,,,,,,,,,,,Spain,21.0,Mikel Oyarzabal,AMR,True,0.0,M. Oyarzabal
1458,1458,2748594751.0,854,88,25.0,338,35.7,8.092,90,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '762'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.20'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '11.0'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 118, 120, 29, 36, 38, 216, 218]",True,454343.0,43.050000000000004,7.48,,,,,,,,,,,,,,,,,,,Spain,15.0,Marc Casadó,Sub,,0.0,M. Casadó
1459,1459,2748594753.0,762,88,25.0,425,71.715,61.608000000000004,90,SecondHalf,BlockedPass,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '854'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 60]",True,401168.0,,,,,,,,,,,,,,,,,,,,,Denmark,14.0,Mikkel Damsgaard,Sub,,0.0,M. Damsgaard
1460,1460,2748594755.0,855,88,26.0,338,43.47,6.324000000000001,90,SecondHalf,BallRecovery,Successful,[],[93],False,454343.0,,,,,,,,,,,,,,,,,,,,,Spain,15.0,Marc Casadó,Sub,,0.0,M. Casadó
1461,1461,2748594765.0,856,88,26.0,338,44.52,6.664000000000001,90,SecondHalf,Pass,Successful,"[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '33.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.64'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '39.1'}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,454343.0,71.19,26.588000000000005,,,,,,,,,,,,5.0,0.0,8.0,3.0,0.01248344,0.02385149,0.01136805,Spain,15.0,Marc Casadó,Sub,,31.757917255060264,M. Casadó
1462,1462,2748594767.0,857,88,29.0,338,71.19,26.588000000000005,90,SecondHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 69]",True,408449.0,,,,,,,,,,,,,,,,,,,,,Spain,11.0,Nico Williams,Sub,,0.0,N. Williams
1463,1463,2748594779.0,763,88,29.0,425,30.975,37.876000000000005,90,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '49.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '19.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.7'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.50'}]","[91, 117, 30, 139, 35, 38, 215, 218]",True,231135.0,20.055000000000003,33.728,,,,,,,,,,,,3.0,4.0,2.0,3.0,0.01132376,0.01016549,-0.0011582700000000012,Denmark,2.0,Joachim Andersen,DC,True,0.0,J. Andersen
1464,1464,2748594793.0,764,88,32.0,425,20.055000000000003,33.592,90,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.09'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '9.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '50.1'}]","[91, 117, 30, 139, 35, 37, 215, 218]",True,401520.0,10.395000000000001,34.068000000000005,,,,,,,,,,,,2.0,3.0,1.0,4.0,0.01016549,0.01082722,0.000661730000000001,Denmark,18.0,Alexander Bah,DR,True,0.0,A. Bah
1465,1465,2748594795.0,765,88,33.0,425,10.395000000000001,33.932,90,SecondHalf,KeeperPickup,Successful,[],[93],False,19545.0,,,,,,,,,,,,,,,,,,,,,Denmark,1.0,Kasper Schmeichel,GK,True,0.0,K. Schmeichel
1466,1466,2748594825.0,766,88,34.0,425,13.545000000000002,31.28,90,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '23.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 123, 'displayName': 'KeeperThrow'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.48'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '28.5'}]","[91, 36, 38, 215, 218]",True,19545.0,24.990000000000002,19.380000000000003,,,,,,,,,,,,1.0,3.0,2.0,2.0,0.01082722,0.01001304,-0.0008141799999999994,Denmark,1.0,Kasper Schmeichel,GK,True,0.0,K. Schmeichel
1467,1467,2748594833.0,767,88,37.0,425,27.405,17.0,90,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.02'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.4'}]","[91, 117, 30, 36, 38, 215, 218]",True,231135.0,32.13,2.3120000000000003,,,,,,,,,,,,3.0,1.0,3.0,0.0,0.0105949,0.00977659,-0.0008183100000000009,Denmark,2.0,Joachim Andersen,DC,True,0.0,J. Andersen
1468,1468,2748594853.0,768,88,39.0,425,33.81,3.196,90,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '12.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.98'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 37, 215, 218]",True,377276.0,31.5,8.5,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.00977659,0.00977659,0.0,Denmark,11.0,Andreas Skov Olsen,Sub,,0.0,A. S. Olsen
1469,1469,2748594867.0,769,88,42.0,425,35.175000000000004,18.972,90,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.37'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '54.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.5'}]","[91, 117, 30, 36, 37, 216, 218]",True,231135.0,38.85,37.06,,,,,,,,,,,,4.0,2.0,4.0,4.0,0.01269174,0.01262646,-6.527999999999916e-05,Denmark,2.0,Joachim Andersen,DC,True,0.0,J. Andersen
1470,1470,2748594887.0,770,88,44.0,425,44.625,44.47200000000001,90,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.44'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '82.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.0'}]","[91, 117, 30, 36, 37, 216, 218]",True,403647.0,46.2,56.37200000000001,,,,,,,,,,,,5.0,5.0,5.0,6.0,0.01429128,0.0138454,-0.0004458799999999992,Denmark,21.0,Morten Hjulmand,MC,True,-1.6357610352952676,M. Hjulmand
1471,1471,2748594905.0,771,88,47.0,425,57.12,57.25600000000001,90,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '82.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.16'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,495260.0,69.19500000000001,55.760000000000005,,,,,,,,,,,,6.0,6.0,8.0,6.0,0.01611813,0.02401521,0.007897079999999997,Denmark,13.0,Patrick Dorgu,Sub,,11.330454069060579,P. Dorgu
1472,1472,2748594909.0,772,88,50.0,425,69.615,54.944,90,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.06'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '87.7'}]","[91, 120, 29, 36, 37, 217, 218]",True,401168.0,72.24,59.636,,,,,,,,,,,,,,,,,,,Denmark,14.0,Mikkel Damsgaard,Sub,,0.0,M. Damsgaard
1473,1473,2748594911.0,858,88,50.0,338,31.815,9.384,90,SecondHalf,BallRecovery,Successful,[],[93],False,362352.0,,,,,,,,,,,,,,,,,,,,,Spain,2.0,Pedro Porro,DR,True,0.0,P. Porro
1474,1474,2748594927.0,859,88,51.0,338,32.76,9.928,90,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '32.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.69'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.2'}]","[91, 117, 30, 36, 37, 216, 218]",True,362352.0,47.46000000000001,22.032,,,,,,,,,,,,3.0,1.0,5.0,2.0,0.0105949,0.01429128,0.003696379999999999,Spain,2.0,Pedro Porro,DR,True,0.0,P. Porro
1475,1475,2748594933.0,860,88,53.0,338,47.46000000000001,22.032,90,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.43'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '17.4'}]","[91, 120, 29, 36, 38, 216, 218]",True,91213.0,56.28,11.832,,,,,,,,,,,,,,,,,,,Spain,7.0,Álvaro Morata,Sub,,0.0,Á. Morata
1476,1476,2748594935.0,773,88,54.0,425,47.775,56.236000000000004,90,SecondHalf,BallRecovery,Successful,[],[93],False,495260.0,,,,,,,,,,,,,,,,,,,,,Denmark,13.0,Patrick Dorgu,Sub,,0.0,P. Dorgu
1477,1477,2748594943.0,774,88,55.0,425,47.775,56.236000000000004,90,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '39.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.17'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '68.5'}]","[91, 117, 30, 35, 38, 216, 218]",True,495260.0,41.895,46.580000000000005,,,,,,,,,,,,5.0,6.0,4.0,5.0,0.0138454,0.01269174,-0.0011536600000000008,Denmark,13.0,Patrick Dorgu,Sub,,-2.9533723524659052,P. Dorgu
1478,1478,2748594945.0,775,88,56.0,425,42.839999999999996,46.376000000000005,90,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '68.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.28'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.7'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,87182.0,56.49,46.308,,,,,,,,,,,,4.0,5.0,6.0,5.0,0.01269174,0.01685596,0.00416422,Denmark,3.0,Jannik Vestergaard,DC,True,13.333004372220238,J. Vestergaard
1479,1479,2748594963.0,776,88,57.0,425,56.49,46.308,90,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '54.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.13'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 38, 216, 218]",True,403647.0,50.295,36.924,,,,,,,,,,,,6.0,5.0,5.0,4.0,0.01685596,0.01484598,-0.0020099799999999998,Denmark,21.0,Morten Hjulmand,MC,True,-4.7360411352425515,M. Hjulmand
1480,1480,2748594983.0,777,88,59.0,425,50.61000000000001,37.128,90,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.22'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '53.1'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,101859.0,67.2,36.108000000000004,,,,,,,,,,,,5.0,4.0,7.0,4.0,0.01484598,0.0199707,0.005124720000000001,Denmark,23.0,Pierre-Emile Højbjerg,MC,True,16.621139288081416,P. Højbjerg
1481,1481,2748594989.0,778,89,1.0,425,69.92999999999999,21.828000000000003,91,SecondHalf,Dispossessed,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '861'}]","[91, 70]",True,322163.0,,,,,,,,,,,,,,,,,,,,,Denmark,12.0,Kasper Dolberg,Sub,,0.0,K. Dolberg
1482,1482,2748594987.0,861,89,1.0,338,35.07,46.172000000000004,91,SecondHalf,Tackle,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '778'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 143]",True,357839.0,,,,,,,,,,,,,,,,,,,,,Spain,5.0,Dani Vivian,DC,True,0.0,D. Vivian
1483,1483,2748594995.0,862,89,3.0,338,31.185000000000002,47.53200000000001,91,SecondHalf,BallRecovery,Successful,[],[93],False,357839.0,,,,,,,,,,,,,,,,,,,,,Spain,5.0,Dani Vivian,DC,True,0.0,D. Vivian
1484,1484,2748595011.0,863,89,3.0,338,31.185000000000002,47.53200000000001,91,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '76.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.37'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.3'}]","[91, 117, 30, 36, 37, 216, 218]",True,357839.0,42.63,51.952000000000005,,,,,,,,,,,,3.0,5.0,4.0,6.0,0.01110462,0.01214719,0.0010425699999999996,Spain,5.0,Dani Vivian,DC,True,0.0,D. Vivian
1485,1485,2748595059.0,864,89,7.0,338,55.02,50.25200000000001,91,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.55'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '72.4'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,408449.0,76.02000000000001,63.03600000000001,,,,,,,,,,,,6.0,5.0,8.0,7.0,0.01685596,0.02122129,0.004365330000000001,Spain,11.0,Nico Williams,Sub,,11.532424096190475,N. Williams
1486,1486,2748595061.0,865,89,14.0,338,91.35000000000001,55.69200000000001,91,SecondHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 69]",True,91213.0,,,,,,,,,,,,,,,,,,,,,Spain,7.0,Álvaro Morata,Sub,,0.0,Á. Morata
1487,1487,2748595079.0,779,89,15.0,425,13.020000000000001,11.56,91,SecondHalf,Foul,Successful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '866'}]","[91, 63]",True,231135.0,,,,,,,,,,,,,,,,,,,,,Denmark,2.0,Joachim Andersen,DC,True,0.0,J. Andersen
1488,1488,2748595069.0,866,89,15.0,338,91.98,56.440000000000005,91,SecondHalf,Foul,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '779'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}]",[64],False,91213.0,,,,,,,,,,,,,,,,,,,,,Spain,7.0,Álvaro Morata,Sub,,0.0,Á. Morata
1489,1489,2748595153.0,867,89,31.0,338,0.0,0.0,91,SecondHalf,Card,Successful,"[{'type': {'value': 31, 'displayName': 'Yellow'}}]",[65],False,91213.0,,,,,,,,,,,"{'value': 31, 'displayName': 'Yellow'}",,,,,,,,,,Spain,7.0,Álvaro Morata,Sub,,0.0,Á. Morata
1490,1490,2748595173.0,780,89,33.0,425,0.0,0.0,91,SecondHalf,Card,Successful,"[{'type': {'value': 31, 'displayName': 'Yellow'}}]",[65],False,231135.0,,,,,,,,,,,"{'value': 31, 'displayName': 'Yellow'}",,,,,,,,,,Denmark,2.0,Joachim Andersen,DC,True,0.0,J. Andersen
1491,1491,2748595417.0,781,90,15.0,425,11.76,14.484000000000002,92,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '44.3'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.26'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '60.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.1'}]","[91, 120, 128, 133, 36, 37, 217, 218]",True,19545.0,70.455,30.124,,,,,,,,,,,,,,,,,,,Denmark,1.0,Kasper Schmeichel,GK,True,0.0,K. Schmeichel
1492,1492,2748597121.0,897,90,17.0,338,36.75,45.764,92,SecondHalf,BallTouch,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[91],True,294193.0,,,,,,,,,,,,,,,,,,,,,Spain,8.0,Fabián Ruiz,Sub,,0.0,F. Ruiz
1493,1493,2748595433.0,868,90,18.0,338,44.730000000000004,31.28,92,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.78'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '49.7'}]","[91, 118, 120, 29, 36, 37, 216, 218]",True,298839.0,47.25,33.79600000000001,,,,,,,,,,,,,,,,,,,Spain,21.0,Mikel Oyarzabal,AMR,True,0.0,M. Oyarzabal
1494,1494,2748595463.0,782,90,19.0,425,58.695,35.292,92,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.26'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.5'}]","[91, 117, 30, 35, 37, 216, 218]",True,401168.0,49.875,45.967999999999996,,,,,,,,,,,,6.0,4.0,5.0,5.0,0.01689528,0.01429128,-0.0026039999999999987,Denmark,14.0,Mikkel Damsgaard,Sub,,-10.086185973895105,M. Damsgaard
1495,1495,2748595473.0,783,90,23.0,425,62.475,59.704,92,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.41'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.7'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,495260.0,74.235,64.804,,,,,,,,,,,,7.0,7.0,8.0,7.0,0.0174506,0.02122129,0.00377069,Denmark,13.0,Patrick Dorgu,Sub,,6.153883713443648,P. Dorgu
1496,1496,2748595485.0,784,90,24.0,425,74.235,64.804,92,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '80.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '80.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.51'}]","[91, 120, 29, 36, 38, 217, 218]",True,403648.0,84.315,54.944,,,,,,,,,,,,,,,,,,,Denmark,8.0,Gustav Isaksen,Sub,,0.0,G. Isaksen
1497,1497,2748595489.0,869,90,26.0,338,21.525000000000002,11.832,92,SecondHalf,BallRecovery,Successful,[],[93],False,357839.0,,,,,,,,,,,,,,,,,,,,,Spain,5.0,Dani Vivian,DC,True,0.0,D. Vivian
1498,1498,2748595503.0,870,90,26.0,338,21.525000000000002,11.832,92,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.98'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '39.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 38, 216, 218]",True,357839.0,41.79,5.508,,,,,,,,,,,,2.0,1.0,4.0,0.0,0.00942382,0.01126267,0.0018388500000000012,Spain,5.0,Dani Vivian,DC,True,0.0,D. Vivian
1499,1499,2748595505.0,871,90,32.0,338,55.33500000000001,4.284,92,SecondHalf,Dispossessed,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '785'}]","[91, 70]",True,402197.0,,,,,,,,,,,,,,,,,,,,,Spain,20.0,Pedri,Sub,,0.0,Pedri
1500,1500,2748595501.0,785,90,32.0,425,49.665,63.71600000000001,92,SecondHalf,Tackle,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '871'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 142]",True,401168.0,,,,,,,,,,,,,,,,,,,,,Denmark,14.0,Mikkel Damsgaard,Sub,,0.0,M. Damsgaard
1501,1501,2748595507.0,872,90,34.0,338,53.760000000000005,4.148,92,SecondHalf,BallTouch,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]",[91],True,402197.0,,,,,,,,,,,,,,,,,,,,,Spain,20.0,Pedri,Sub,,0.0,Pedri
1502,1502,2748595511.0,786,90,34.0,425,38.115,62.764,92,SecondHalf,BallRecovery,Successful,[],[93],False,101859.0,,,,,,,,,,,,,,,,,,,,,Denmark,23.0,Pierre-Emile Højbjerg,MC,True,0.0,P. Højbjerg
